0.5, 0.5, 35.27553367614746
75.5, 0.5, 34.464111328125
225.0, 0.5, 33.90328788757324
375.0, 0.5, 34.451459884643555
525.0, 0.5, 34.23649978637695
675.0, 0.5, 33.92622947692871
825.0, 0.5, 34.00663185119629
975.0, 0.5, 33.5366096496582
1125.0, 0.5, 32.51678276062012
1260.0, 0.5, 31.839710235595703
1380.0, 0.5, 31.839710235595703
1500.0, 0.5, 31.839710235595703
1620.0, 0.5, 31.80931282043457
1740.0, 0.5, 30.93137264251709
1860.0, 0.5, 30.036802291870117
1980.0, 0.5, 29.989774703979492
2100.0, 0.5, 29.989774703979492
2220.0, 0.5, 29.839762687683105
2340.0, 0.5, 29.55759048461914
2440.0, 0.5, 29.63540744781494
2520.0, 0.5, 30.055362701416016
2600.0, 0.5, 30.47531795501709
2680.0, 0.5, 30.758057594299316
2760.0, 0.5, 30.73831272125244
2840.0, 0.5, 30.55329990386963
2920.0, 0.5, 31.476059913635254
3000.0, 0.5, 33.71745300292969
3080.0, 0.5, 36.16971015930176
3160.0, 0.5, 38.18449401855469
3240.0, 0.5, 39.44950485229492
3320.0, 0.5, 40.402217864990234
3400.0, 0.5, 41.354928970336914
3480.0, 0.5, 42.28480911254883
3560.0, 0.5, 42.781494140625
3640.0, 0.5, 42.86781692504883
3720.0, 0.5, 42.954139709472656
3800.0, 0.5, 43.040462493896484
3880.0, 0.5, 43.100778579711914
3960.0, 0.5, 43.07154846191406
4040.0, 0.5, 42.97878074645996
4120.0, 0.5, 42.88601303100586
4200.0, 0.5, 42.1783332824707
4280.0, 0.5, 40.8346061706543
4360.0, 0.5, 39.14070129394531
4440.0, 0.5, 37.061227798461914
4520.0, 0.5, 35.55995178222656
4600.0, 0.5, 34.69339561462402
4680.0, 0.5, 33.855018615722656
4760.0, 0.5, 33.286359786987305
4840.0, 0.5, 32.95923614501953
4920.0, 0.5, 32.63211441040039
5000.0, 0.5, 32.30499267578125
5080.0, 0.5, 31.972570419311523
5160.0, 0.5, 31.5719051361084
5240.0, 0.5, 31.10829257965088
5320.0, 0.5, 30.64468002319336
5400.0, 0.5, 30.18106746673584
5480.0, 0.5, 29.71745491027832
5560.0, 0.5, 29.2538423538208
5640.0, 0.5, 28.79022789001465
5720.0, 0.5, 28.536745071411133
5800.0, 0.5, 28.49684238433838
5880.0, 0.5, 28.460387229919434
5960.0, 0.5, 28.42393207550049
6060.0, 0.5, 28.37836456298828
6180.0, 0.5, 28.381916999816895
6300.0, 0.5, 28.45040225982666
6420.0, 0.5, 28.572154998779297
6540.0, 0.5, 28.979764938354492
6660.0, 0.5, 29.626665115356445
6780.0, 0.5, 30.330137252807617
6900.0, 0.5, 31.156042098999023
7020.0, 0.5, 32.04780578613281
7140.0, 0.5, 32.93956756591797
7275.0, 0.5, 34.210044860839844
7425.0, 0.5, 35.95953559875488
7575.0, 0.5, 37.80932807922363
7725.0, 0.5, 39.56475639343262
7875.0, 0.5, 41.22075843811035
8025.0, 0.5, 42.9454231262207
8175.0, 0.5, 44.75863265991211
8324.5, 0.5, 46.8659553527832
8399.5, 0.5, 48.06865119934082
0.5, 0.5, 105.82660865783691
75.5, 0.5, 103.39233779907227
225.0, 0.5, 101.70986366271973
375.0, 0.5, 103.3543872833252
525.0, 0.5, 102.70950317382812
675.0, 0.5, 101.7786808013916
825.0, 0.5, 102.01990699768066
975.0, 0.5, 100.60983657836914
1125.0, 0.5, 97.55033493041992
1260.0, 0.5, 95.51911163330078
1380.0, 0.5, 95.51911163330078
1500.0, 0.5, 95.51911163330078
1620.0, 0.5, 95.42793846130371
1740.0, 0.5, 92.79412174224854
1860.0, 0.5, 90.11040115356445
1980.0, 0.5, 89.96932411193848
2100.0, 0.5, 89.96932411193848
2220.0, 0.5, 89.51928806304932
2340.0, 0.5, 88.67276573181152
2440.0, 0.5, 88.90620708465576
2520.0, 0.5, 90.16608810424805
2600.0, 0.5, 91.42596912384033
